id,size,xpos,ypos,zpos,xsize,ysize,zsize,weightedx,weightedy,weightedz,minaxis,medaxis,majaxis,eccentricity,elongation,orientation,integratedintensty,sigma,seedIntensity,seedScale,minIntensityForeground,maxIntensityForeground,minIntensityBackground,maxIntensityBackground,volumeForeground,volumeBackground,foregroundIntensity,backgroundIntensity,fg/bg ratio,integratedGradientMag
6785,9875,1050,457,556,28,27,30,0,0,0,19.0388,25.1438,29.1792,0.653188,1.32066,-0.445412,1599.17,0,0.29936,9,0.108042,0.318057,0.052748,0.436155,9875,429101,0.161942,0.0931535,1.73844,153.233
6849,11450,1203,17,561,30,27,35,0,0,0,21.4633,25.1077,31.8511,0.518878,1.1698,0.251605,2232.68,0,0.34038,9,0.122907,0.416635,0.0495332,0.450891,11450,312006,0.194993,0.0849018,2.29669,241.928
6913,16403,1124,986,565,33,30,34,0,0,0,26.34,28.1704,30.7874,0.354584,1.06949,-0.402463,2056.56,0,0.206748,9,0.0905794,0.222668,0.0551141,0.432657,16403,422573,0.125377,0.102264,1.22602,126.174
6977,10027,806,570,571,27,25,34,0,0,0,20.5946,22.8816,30.049,0.435783,1.11105,2.70019,1394.98,0,0.290924,9,0.0973176,0.339737,0.0544968,0.461076,10027,428949,0.139122,0.0835339,1.66545,128.457
7041,20115,738,269,575,34,33,35,0,0,0,29.4507,30.2657,30.935,0.230499,1.02767,0.0929001,2460.13,0,0.440475,9,0.062058,0.516935,0,0.635625,20115,418861,0.122304,0.0877976,1.39302,281.547
7105,13418,794,11,580,30,26,33,0,0,0,24.2437,26.2409,29.4842,0.382659,1.08238,-2.82797,1958.45,0,0.363861,9,0.100404,0.436746,0.0545483,0.624926,13418,263830,0.145957,0.104797,1.39277,164.464
7169,16214,828,1009,584,30,34,33,0,0,0,25.3895,28.875,30.8474,0.476287,1.13728,-1.19802,2154.44,0,0.239308,9,0.0945657,0.258828,0.0552684,0.333411,16214,422762,0.132875,0.0869563,1.52807,139.289
7233,20870,759,561,589,34,34,35,0,0,0,30.2352,30.5323,30.9931,0.13915,1.00982,0.419564,2694.15,0,0.198004,9,0.0652213,0.398889,0,0.499396,20870,418106,0.129091,0.0863945,1.49421,207.856
7297,12519,1091,1015,594,33,29,33,0,0,0,22.1692,25.3048,31.8486,0.482155,1.14144,-0.752706,1818.22,0,0.260525,9,0.0995808,0.285215,0.0525422,0.402361,12519,426457,0.145237,0.0887184,1.63705,147.617
7361,11125,881,98,597,33,26,29,0,0,0,20.2464,25.5205,31.4495,0.608779,1.26049,1.50146,2012.99,0,0.26734,9,0.116838,0.350796,0.0507677,0.49955,11125,427851,0.180943,0.0849866,2.12907,194.044
7425,17310,1155,680,603,32,33,34,0,0,0,26.9831,29.4904,30.291,0.403504,1.09292,0.666015,2342.12,0,0.247666,9,0.0960831,0.269269,0.0568629,0.384744,17310,421666,0.135304,0.0931368,1.45275,149.265
7489,16632,1236,872,607,31,32,33,0,0,0,26.2423,29.2413,30.481,0.441135,1.11428,-1.50305,2133.44,0,0.201476,9,0.0923797,0.245043,0.0559628,0.365172,16632,422344,0.128273,0.0940442,1.36397,130.591
7553,18666,766,815,612,34,34,34,0,0,0,27.0033,30.7646,31.5809,0.479135,1.13929,-1.1908,2487.13,0,0.243063,9,0.0705192,0.248129,0,0.385876,18666,420310,0.133244,0.0778029,1.71259,187.125
7617,16346,1151,384,618,32,31,33,0,0,0,26.8087,27.4956,30.756,0.222124,1.02562,-0.440452,2899.51,0,0.260551,9,0.115423,0.382841,0.0523365,0.402567,16346,422630,0.177384,0.0722893,2.4538,241.535
7681,13098,1077,771,622,32,29,34,0,0,0,23.1317,27.6469,29.4895,0.547688,1.1952,0.391184,1983.08,0,0.274079,9,0.104287,0.281563,0.0563743,0.309724,13098,425878,0.151403,0.0911092,1.66177,158.985
7745,20679,1421,130,628,34,34,35,0,0,0,29.9114,30.4277,31.1554,0.183443,1.01726,2.43339,2711.49,0,0.238408,9,0.0662243,0.38945,0,0.465113,20679,418297,0.131123,0.095874,1.36766,237.274
7809,10893,1388,126,631,32,26,33,0,0,0,21.2889,24.4668,30.271,0.492855,1.14928,-0.293758,1610.61,0,0.368233,9,0.101175,0.426819,0.053108,0.465113,10893,428083,0.147857,0.0917999,1.61065,163.444
7873,17915,813,233,637,34,31,34,0,0,0,26.3148,30.3738,31.4402,0.49941,1.15425,2.94354,2625.44,0,0.451354,9,0.0745827,0.587352,0,0.815035,17915,421061,0.14655,0.074811,1.95894,309.165
7937,16791,981,691,642,33,31,35,0,0,0,25.8475,28.6798,31.8561,0.433315,1.10958,-0.734743,3660.85,0,0.387522,9,0.136975,0.439447,0.0554227,0.386133,16791,422185,0.218024,0.0928193,2.34891,284.756
8001,16233,1007,464,644,34,32,33,0,0,0,27.5949,28.4584,29.0483,0.244465,1.03129,-0.592569,2240.11,0,0.204125,9,0.0962374,0.270684,0.0532109,0.467479,16233,422743,0.137997,0.0865335,1.59472,154.952
8065,20739,838,98,650,35,33,35,0,0,0,29.801,30.6068,31.1623,0.227949,1.02704,2.83878,2338.8,0,0.411234,9,0.0574544,0.411234,0,0.691768,20739,418237,0.112773,0.0762833,1.47834,199.981
8129,7778,1182,1178,653,31,15,33,0,0,0,13.6679,27.704,30.9321,0.869827,2.02693,0.0589842,948.334,0,0.194584,9,0.0875704,0.2104,0.0532366,0.278759,7778,217486,0.121925,0.0836552,1.45747,60.9917
8193,17180,1229,478,660,33,30,33,0,0,0,26.2359,29.8469,30.6722,0.476793,1.13764,1.84065,2530.85,0,0.223002,9,0.102255,0.241828,0.0564,0.364478,17180,421796,0.147314,0.096106,1.53283,155.212
8257,20951,1495,1075,664,34,35,35,0,0,0,30.2034,30.7199,30.9785,0.182601,1.0171,-2.19476,2775.3,0,0.232698,9,0.0669444,0.278425,0,0.313762,20951,418025,0.132467,0.0799155,1.65758,195.159
8321,17395,879,65,671,35,32,34,0,0,0,25.9995,28.5776,32.6484,0.415074,1.09916,-3.06817,3071.99,0,0.261194,9,0.089525,0.49276,0,0.484736,17395,421581,0.176602,0.0780233,2.26345,317.087
8385,15832,918,676,675,33,32,34,0,0,0,25.3239,27.524,32.3104,0.391758,1.08688,-2.7777,2497.04,0,0.229406,9,0.107836,0.332022,0.0563228,0.43402,15832,423144,0.157721,0.0909443,1.73426,168.084
8449,16796,1390,508,680,34,33,32,0,0,0,25.1401,28.6752,32.516,0.481006,1.14062,0.0871528,2980.21,0,0.357431,9,0.116863,0.387959,0.0560142,0.377954,16796,422180,0.177436,0.0983678,1.8038,213.733
8513,18169,1535,627,685,34,34,34,0,0,0,25.7586,31.2692,31.7311,0.566925,1.21393,0.783721,2877.12,0,0.298717,9,0.0814495,0.323175,0,0.450943,18169,420807,0.158353,0.0731502,2.16477,212.032
8577,19373,1120,984,688,33,34,35,0,0,0,27.7747,30.3969,31.6271,0.406313,1.09441,2.22585,4400.77,0,0.339891,9,0.141579,0.365147,0.0548826,0.380346,19373,419603,0.227161,0.107686,2.10948,238.81
8641,16328,1041,617,694,30,32,33,0,0,0,27.3173,27.9799,30.5825,0.216324,1.02425,-1.45205,2807.59,0,0.295013,9,0.1146,0.338091,0.0560656,0.43708,16328,422648,0.171949,0.0992945,1.73171,192.447
8705,17634,1385,1038,697,32,33,34,0,0,0,27.2036,29.1537,30.9164,0.359589,1.07168,-2.28294,2243.99,0,0.196538,9,0.092354,0.200653,0.0571715,0.302189,17634,421342,0.127253,0.101784,1.25023,115.185
8769,13781,989,284,701,30,32,33,0,0,0,24.6772,26.0395,30.4244,0.319206,1.0552,-0.607473,1977.19,0,0.244297,9,0.0982434,0.429236,0.0526965,0.73428,13781,425195,0.143472,0.0912397,1.57248,173.122
8833,13687,1280,396,707,34,32,33,0,0,0,22.6027,26.5852,32.7018,0.526458,1.17619,-0.51179,2288.07,0,0.269115,9,0.112183,0.354062,0.0559628,0.42579,13687,425289,0.16717,0.0897061,1.86353,183.376
8897,20268,1538,452,712,34,33,35,0,0,0,29.9296,30.2416,30.7792,0.143263,1.01042,1.41434,3077.61,0,0.267829,9,0.0769231,0.397706,0,0.43258,20268,418708,0.151846,0.089496,1.69668,219.61
8961,14026,1238,740,717,29,33,33,0,0,0,23.2443,28.371,30.6585,0.573368,1.22056,-1.95267,2021.1,0,0.248206,9,0.103284,0.259059,0.0608235,0.387933,14026,424950,0.144096,0.11693,1.23233,132.971
9025,12402,1094,753,722,32,30,32,0,0,0,23.3464,26.2245,29.2632,0.455471,1.12328,2.03789,1595.49,0,0.21004,9,0.0933313,0.246663,0.0574544,0.359617,12402,426574,0.128648,0.0927728,1.3867,119.688
9089,16045,1132,754,727,35,31,33,0,0,0,24.8244,27.469,33.295,0.428116,1.10653,-0.793417,2675.56,0,0.217499,9,0.112183,0.259959,0.0576344,0.376154,16045,422931,0.166754,0.0973399,1.71311,179.639
9153,17149,1398,974,731,31,34,33,0,0,0,26.2936,29.5675,31.0194,0.457375,1.12451,-1.35482,2676.89,0,0.232312,9,0.109071,0.252424,0.0611064,0.330016,17149,421827,0.156096,0.110293,1.41529,155.249
9217,21138,1541,368,737,35,35,35,0,0,0,30.0658,30.7945,31.2963,0.21626,1.02424,1.36222,2564.04,0,0.267958,9,0.0660957,0.331816,0,0.398966,21138,417838,0.121301,0.108571,1.11725,181.93
9281,19338,932,81,742,34,33,35,0,0,0,28.6614,29.9706,31.1473,0.292331,1.04568,-3.09298,2344.26,0,0.338168,9,0.0617751,0.536044,0,0.582414,19338,419638,0.121226,0.0620119,1.95488,271.348
9345,14292,1053,461,746,32,29,34,0,0,0,23.7991,27.2171,30.7767,0.485177,1.14362,0.468365,1942.66,0,0.171977,9,0.0950801,0.304298,0.0536738,0.48165,14292,424684,0.135927,0.092202,1.47423,151.791
9409,17625,1271,429,750,34,32,33,0,0,0,26.7413,29.031,31.6199,0.389255,1.08562,-0.86635,2443.08,0,0.228506,9,0.0978834,0.30098,0.0568372,0.499601,17625,421351,0.138615,0.101921,1.36002,149.883
9473,18911,1237,838,753,34,33,35,0,0,0,28.0152,30.128,30.9333,0.367878,1.07541,0.485797,2681.7,0,0.19767,9,0.100815,0.229175,0.058586,0.362832,18911,420065,0.141806,0.101325,1.39952,128.738
9537,15208,1204,272,758,34,33,34,0,0,0,24.6989,28.7961,31.5133,0.514124,1.16589,2.68783,2936.55,0,0.390428,9,0.125042,0.478461,0.0551655,0.459995,15208,423768,0.193093,0.11059,1.74603,245.236
9601,12383,1418,217,763,33,27,33,0,0,0,21.355,28.0521,29.9104,0.648443,1.31361,2.72678,1916.08,0,0.316617,9,0.106165,0.416403,0.0557056,0.50742,12383,426593,0.154734,0.0933334,1.65787,172.508
9665,16891,1151,1031,769,34,33,33,0,0,0,25.8059,29.5319,31.0457,0.486226,1.14438,-0.83261,3012.5,0,0.239565,9,0.117121,0.279068,0.054934,0.4888,16891,422085,0.17835,0.119772,1.48908,159.09
9729,16080,1065,756,774,30,32,33,0,0,0,25.3422,28.1587,31.3335,0.435937,1.11114,-0.941341,1971.68,0,0.202299,9,0.0892678,0.23401,0.0555256,0.345138,16080,422896,0.122617,0.0829811,1.47765,124.897
9793,12628,1363,952,779,29,32,32,0,0,0,23.9036,26.3409,29.6506,0.420111,1.10196,-1.88355,1918.39,0,0.262866,9,0.106165,0.30224,0.0590232,0.319883,12628,426348,0.151915,0.0893599,1.70004,149.965
9857,8279,1151,1178,783,30,17,34,0,0,0,15.03,26.9735,31.3414,0.830369,1.79464,0.0931998,865.734,0,0.151583,9,0.0790577,0.16812,0.0534424,0.268189,8279,216985,0.10457,0.0789808,1.32399,46.8463
9921,26473,1069,1126,788,38,37,38,0,0,0,31.243,33.641,34.7533,0.370786,1.07675,-1.00687,6365.66,0,0.321837,10,0.147802,0.380732,0.0539825,0.383715,26473,566231,0.240458,0.103212,2.32973,354.215
9985,26266,1539,1041,793,36,37,38,0,0,0,31.6274,33.4496,34.4736,0.325548,1.05761,1.19027,5548.3,0,0.31209,10,0.136795,0.353599,0.0610292,0.293547,26266,566438,0.211234,0.0977452,2.16107,282.683
10049,14020,1314,303,796,32,32,33,0,0,0,25.3026,26.2862,30.0294,0.270991,1.03887,-0.31721,1845.52,0,0.210941,9,0.0944372,0.316745,0.0559113,0.472546,14020,424956,0.131635,0.0986728,1.33405,146.587
10113,16195,1321,677,802,34,30,33,0,0,0,24.6187,30.2081,30.5177,0.579501,1.22704,-0.417124,2613.14,0,0.263174,9,0.109714,0.280174,0.0576859,0.359051,16195,422781,0.161355,0.108405,1.48845,170.563
10177,20133,1658,943,808,34,34,35,0,0,0,29.4965,29.8976,31.3932,0.163255,1.0136,2.98816,3321.04,0,0.301237,9,0.0828383,0.333848,0,0.286372,20133,418843,0.164956,0.0818099,2.01633,267.61
10241,17854,1470,785,813,35,34,34,0,0,0,27.4707,28.8811,31.4713,0.308678,1.05134,0.687893,3169.64,0,0.238665,9,0.120001,0.288841,0.0615179,0.401667,17854,421122,0.17753,0.117757,1.5076,186.85
10305,27052,1597,725,817,37,38,38,0,0,0,32.8512,33.0279,34.4281,0.103296,1.00538,-1.11483,6703.35,0,0.355991,10,0.153435,0.419258,0.0581745,0.357946,27052,565652,0.247796,0.113527,2.1827,380.089
10369,18664,1027,573,820,33,33,35,0,0,0,27.6539,29.7312,31.5504,0.367231,1.07512,1.66454,2924.74,0,0.35774,9,0.0798035,0.559525,0,0.541471,18664,420312,0.156705,0.0706546,2.2179,301.235
10433,17891,1208,915,825,33,33,33,0,0,0,27.374,29.6439,30.6601,0.383771,1.08292,-2.30002,2111.98,0,0.187614,9,0.0882648,0.222282,0.0578916,0.451097,17891,421085,0.118047,0.101586,1.16204,115.094
10497,26202,1336,914,830,37,37,39,0,0,0,31.5561,33.0117,34.8831,0.29367,1.04613,-1.48066,4319.48,0,0.212921,10,0.112697,0.277782,0.060412,0.282283,26202,566502,0.164853,0.0980664,1.68103,202.005
10561,15903,1359,658,834,31,33,33,0,0,0,25.4048,29.4518,30.5536,0.505907,1.1593,-1.36824,2200.79,0,0.240336,9,0.0980634,0.279119,0.0565028,0.357843,15903,423073,0.138388,0.102924,1.34456,141.676
10625,16233,1308,388,839,32,32,33,0,0,0,26.3686,28.3473,30.4124,0.367055,1.07504,1.11582,2136.77,0,0.191163,9,0.0943857,0.267469,0.0566057,0.382429,16233,422743,0.131632,0.101813,1.29288,131.325
10689,21770,1088,1074,844,35,35,35,0,0,0,30.8636,30.986,31.1796,0.0887889,1.00397,-1.15077,2173.7,0,0.210606,9,0.0598205,0.217679,0,0.398555,21770,417206,0.0998483,0.0736553,1.35562,149.254
10753,12438,1531,39,848,29,27,34,0,0,0,22.3864,25.1595,30.7236,0.456388,1.12387,2.25127,1685.11,0,0.212484,9,0.0962374,0.302214,0.0557827,0.622431,12438,426538,0.135481,0.0923325,1.46731,137.242
10817,15430,1244,760,854,33,32,34,0,0,0,26.6971,27.4808,30.3213,0.23711,1.02935,0.726834,2157.15,0,0.234267,9,0.101021,0.250366,0.0608749,0.402592,15430,423546,0.139802,0.111303,1.25605,137.99
10881,13449,1532,876,857,30,29,33,0,0,0,23.0905,26.2647,31.8786,0.476555,1.13747,-2.72277,2156.15,0,0.28488,9,0.110331,0.314945,0.0586632,0.314971,13449,425527,0.160321,0.102082,1.57052,160.551
10945,12362,1380,288,863,33,25,33,0,0,0,21.2867,25.6075,32.2444,0.555872,1.20298,-0.0329324,2012.62,0,0.372245,9,0.109868,0.473523,0.0548312,0.467402,12362,426614,0.162807,0.0969536,1.67922,185.523
11009,14149,1410,628,866,29,30,33,0,0,0,24.7637,27.0515,30.2189,0.402481,1.09238,-1.66596,2095.6,0,0.265206,9,0.10403,0.313042,0.058586,0.314739,14149,424827,0.148109,0.096916,1.52822,158.044
11073,7211,1306,25,872,31,27,29,0,0,0,16.7823,21.8645,31.3821,0.640976,1.30283,-0.848426,1614.7,0,0.381915,9,0.139727,0.555538,0.0534424,0.524497,7211,345125,0.223922,0.102476,2.18513,216.851
11137,17185,1460,491,876,33,32,35,0,0,0,26.167,30.0058,31.03,0.489389,1.1467,-2.8248,2565.3,0,0.237302,9,0.105393,0.266929,0.0617751,0.396034,17185,421791,0.149275,0.127798,1.16806,151.067
11201,21680,1750,579,880,35,35,35,0,0,0,30.8112,30.8761,31.2246,0.0647982,1.00211,-1.39649,2498.03,0,0.226577,9,0.0632667,0.235476,0,0.385644,21680,417296,0.115223,0.0702365,1.6405,169.539
11265,17848,1698,958,884,31,33,34,0,0,0,27.4352,29.3193,30.7656,0.352696,1.06868,-1.48087,2141.6,0,0.173572,9,0.0897822,0.203842,0.0583546,0.416403,17848,421128,0.119991,0.0989834,1.21224,104.522
11329,11780,1169,36,889,32,28,31,0,0,0,23.4127,24.3322,28.9611,0.272312,1.03928,1.80243,1561.65,0,0.243551,9,0.0923797,0.387702,0.0516935,0.500219,11780,415644,0.132568,0.0765525,1.73172,143.031
11393,17370,1502,589,893,33,33,34,0,0,0,26.3539,30.1346,30.6104,0.484956,1.14346,0.652532,2774.58,0,0.25605,9,0.107811,0.276059,0.055397,0.31245,17370,421606,0.159734,0.100943,1.58241,171.104
11457,18051,1597,1136,898,33,33,34,0,0,0,28.071,29.3536,30.3354,0.292376,1.04569,2.98373,2685.92,0,0.219042,9,0.104853,0.239565,0.0597948,0.354011,18051,420925,0.148796,0.114326,1.30151,136.843
11521,14510,1687,568,902,29,33,35,0,0,0,24.6458,27.5746,31.2321,0.448498,1.11884,-1.3603,1961.98,0,0.25173,9,0.0944886,0.259702,0.052748,0.426536,14510,424466,0.135217,0.0859692,1.57285,142.523
11585,10913,1531,73,906,31,33,33,0,0,0,18.053,27.1045,33.5263,0.745906,1.50138,1.22844,2362.69,0,0.360337,9,0.137026,0.408533,0.055577,0.535838,10913,428063,0.216502,0.0885623,2.44463,227.302
11649,14168,1703,1047,909,33,30,35,0,0,0,23.2744,27.5401,31.9037,0.534596,1.18328,-2.88349,2140.8,0,0.278219,9,0.104004,0.292596,0.0562971,0.332176,14168,424808,0.151101,0.0892731,1.69257,164.119
11713,17868,1382,687,914,33,34,32,0,0,0,26.8312,29.2404,31.8224,0.397487,1.08979,2.4719,3088.23,0,0.236221,9,0.114935,0.32176,0.0561685,0.335597,17868,421108,0.172836,0.098126,1.76137,203.298
11777,17196,1708,774,919,33,32,35,0,0,0,26.8596,29.5532,30.8992,0.417112,1.10029,-2.528,1748.15,0,0.175501,9,0.0756114,0.20037,0.0492503,0.354474,17196,421780,0.10166,0.0878832,1.15676,96.6225
11841,17481,1671,858,923,34,32,34,0,0,0,26.2855,29.7024,31.5166,0.46566,1.12999,0.368902,3122.71,0,0.260808,9,0.116375,0.301237,0.0534167,0.365867,17481,421495,0.178634,0.098955,1.80521,212.954
11905,17497,1432,995,928,33,33,35,0,0,0,25.4904,30.5822,31.1522,0.552516,1.19976,-2.26702,2524.5,0,0.238896,9,0.102101,0.286269,0.0588946,0.335082,17497,421479,0.144282,0.116297,1.24063,151.28
11969,15911,1751,488,934,33,34,33,0,0,0,25.4034,26.6831,33.1123,0.305977,1.05038,-1.69486,2830.91,0,0.249029,9,0.117969,0.326389,0.057223,0.406656,15911,423065,0.177922,0.096361,1.84641,195.308
12033,16544,1669,1060,938,34,32,34,0,0,0,25.2817,29.4157,31.1543,0.511194,1.16351,-3.02464,2464.93,0,0.225806,9,0.101715,0.267521,0.0531595,0.333462,16544,422432,0.148993,0.0916643,1.62542,157.802
12097,13256,1601,441,942,31,32,34,0,0,0,24.4995,26.6871,31.3151,0.396514,1.08929,-0.889609,2344.36,0,0.354397,9,0.116966,0.396009,0.0556027,0.378777,13256,425720,0.176852,0.0969382,1.82438,205.374
12161,14294,1475,348,947,32,34,32,0,0,0,22.8233,29.3242,31.1412,0.627883,1.28484,2.86618,2255.48,0,0.207263,9,0.108865,0.359514,0.0589461,0.440115,14294,424682,0.157792,0.105297,1.49854,180.437
12225,16877,1572,657,950,34,33,33,0,0,0,27.2738,27.9793,30.8224,0.223143,1.02587,-2.37158,2199.29,0,0.201425,9,0.0928426,0.211815,0.0547283,0.335442,16877,422099,0.130313,0.093444,1.39456,134.104
12289,16140,1483,704,955,30,32,33,0,0,0,25.7377,29.1246,29.9949,0.468032,1.13159,-1.02701,2088.97,0,0.221562,9,0.0917882,0.27413,0.0534167,0.296633,16140,422836,0.129428,0.093345,1.38655,136.031
12353,10885,1777,544,960,29,33,32,0,0,0,20.7745,24.3129,32.1951,0.51951,1.17032,-2.42484,1599.45,0,0.273847,9,0.100892,0.31011,0.0537767,0.349613,10885,428091,0.146941,0.0892783,1.64587,131.851
12417,6679,1637,170,964,26,21,30,0,0,0,17.458,18.9488,28.4226,0.388798,1.0854,0.127152,1193.63,0,0.358177,9,0.11586,0.445027,0.0520279,0.381786,6679,432297,0.178714,0.0743141,2.40484,137.967
12481,15244,1597,267,969,33,32,33,0,0,0,24.739,27.1201,32.2348,0.409741,1.09625,-1.29195,2382,0,0.230821,9,0.105882,0.311807,0.0545225,0.427899,15244,423732,0.156258,0.100304,1.55784,176.624
12545,12358,1517,15,974,32,25,34,0,0,0,20.3099,26.0629,32.5176,0.626697,1.28326,2.30223,2859.36,0,0.449168,9,0.141167,0.477972,0.0493275,0.45925,12358,287994,0.231378,0.0871077,2.65623,298.354
12609,12851,1640,384,978,31,34,33,0,0,0,22.13,26.5905,31.8307,0.554393,1.20155,-1.79638,2132.31,0,0.278502,9,0.110202,0.353651,0.0520793,0.405499,12851,426125,0.165925,0.09133,1.81676,177.704
12673,13660,1702,177,980,30,31,34,0,0,0,23.2303,26.5354,31.0722,0.483312,1.14227,1.95548,1710.92,0,0.159658,9,0.088059,0.307204,0.0495075,0.520073,13660,425316,0.12525,0.0785611,1.5943,145.775
12737,13859,1726,269,985,32,32,33,0,0,0,22.3849,28.3439,31.2115,0.613416,1.26621,-2.02892,2011.6,0,0.254739,9,0.0977805,0.341563,0.0491989,0.518941,13859,425117,0.145147,0.0944906,1.5361,159.925
12801,8043,1733,212,991,31,25,33,0,0,0,17.6969,19.7542,34.535,0.444348,1.11625,2.1056,1559.58,0,0.291644,9,0.121647,0.520073,0.0471929,0.518941,8043,430933,0.193906,0.0813821,2.38266,175.024
12865,17697,1426,463,994,35,31,34,0,0,0,24.5351,31.0753,32.4563,0.6137,1.26656,-2.51124,4739.65,0,0.32963,9,0.16115,0.516061,0.0537253,0.475066,17697,421279,0.267822,0.115173,2.32538,338.766
12929,17084,1546,494,999,32,34,34,0,0,0,25.8004,29.9701,30.805,0.508823,1.16161,-1.44341,2012.3,0,0.199187,9,0.0835326,0.216341,0.048736,0.329476,17084,421892,0.117788,0.0882774,1.3343,128.868
12993,19319,1450,925,1003,33,33,33,0,0,0,28.9701,30.1639,30.4156,0.278546,1.04121,1.89251,2571.72,0,0.190469,9,0.0916082,0.236324,0.0501762,0.292416,19319,419657,0.133119,0.0921421,1.44471,133.811
13057,16445,1714,410,1006,33,34,32,0,0,0,24.7248,28.8011,32.6523,0.512865,1.16486,-2.8557,2252.36,0,0.270812,9,0.0921225,0.345575,0.0468328,0.364298,16445,422531,0.136963,0.0763395,1.79413,166.867
13121,10150,1769,455,1011,30,33,31,0,0,0,16.7139,29.3919,30.6474,0.822575,1.75853,1.23214,1412.38,0,0.258288,9,0.0937942,0.312682,0.0467814,0.386261,10150,428826,0.139151,0.0796292,1.74749,124.855
13185,19065,1414,1094,1015,33,33,35,0,0,0,28.9142,29.7062,30.5961,0.229372,1.02739,1.9348,2568.67,0,0.208729,9,0.0917625,0.254507,0.0482473,0.275416,19065,419911,0.134732,0.0987129,1.36489,145.072
13249,21099,1320,1063,1021,35,35,35,0,0,0,29.8254,30.9957,31.2925,0.272189,1.03924,0.801033,2334.85,0,0.196976,9,0.0635496,0.218707,0,0.26176,21099,417877,0.110662,0.0773312,1.43101,135.21
13313,18405,1456,1133,1029,34,35,30,0,0,0,26.1499,30.7208,31.7182,0.524823,1.1748,-0.387161,2924.8,0,0.224674,9,0.102204,0.244528,0.0448782,0.324692,18405,420571,0.158914,0.0952517,1.66835,166.904
13377,16897,1305,231,1057,34,35,33,0,0,0,24.7174,30.9909,31.2996,0.603225,1.25381,3.13613,872.753,0,0.0514364,9,0.0459841,0.061055,0,0.471183,16897,323887,0.0516513,0.0474068,1.08953,27.7193
13441,9744,1324,1068,1072,32,35,18,0,0,0,16.5537,28.2983,30.6457,0.811053,1.70948,-0.00977552,505.199,0,0.0516164,9,0.0469357,0.0570429,0,0.104416,9744,215520,0.0518472,0.0478772,1.08292,12.6094
2,5109,709,6,6,33,18,18,0,0,0,14.6162,18.9149,28.509,0.634728,1.2941,-1.63558,236.823,0,0.0463442,9,0.0430008,0.0502276,0,0.0516935,5109,104635,0.0463542,0.040609,1.14148,5.6846
66,9846,709,1095,6,33,35,18,0,0,0,16.6959,28.3733,30.6701,0.808544,1.69942,3.12758,481.382,0,0.0482216,9,0.0444667,0.0534681,0,0.108402,9846,209642,0.0488911,0.0435679,1.12218,11.6911
130,17309,64,53,37,34,35,34,0,0,0,25.3829,30.9706,31.1775,0.572962,1.22013,2.84718,819.625,0,0.0456755,9,0.0428465,0.0519764,0,0.0533395,17309,421667,0.0473526,0.0302113,1.56738,25.3222
194,17260,87,1095,56,34,35,33,0,0,0,25.3385,30.9441,31.1715,0.574009,1.22123,-0.0409024,860.794,0,0.0488388,9,0.0455726,0.0542654,0,0.0860016,17260,421716,0.0498723,0.0319537,1.56077,26.4826
258,13371,633,1086,77,33,26,35,0,0,0,20.6932,29.0413,32.0897,0.701628,1.40342,-3.07222,2221.95,0,0.282386,9,0.105342,0.346064,0.0442867,0.377491,13371,425605,0.166177,0.0737865,2.25213,212.467
322,11949,690,943,93,32,25,31,0,0,0,20.9724,27.1875,30.6126,0.636354,1.29635,0.930479,1657.88,0,0.22902,9,0.0929969,0.342669,0.0454697,0.380218,11949,427027,0.138746,0.0676479,2.051,166.152
386,20941,801,802,106,35,33,35,0,0,0,29.843,30.7366,31.2966,0.239375,1.02994,-3.00717,2072.89,0,0.230589,9,0.049919,0.338991,0,0.559525,20941,418035,0.098987,0.0808219,1.22475,190.001
450,3340,703,4,113,23,10,29,0,0,0,9.00644,20.2317,26.2829,0.895449,2.24636,0.172782,902.561,0,0.36615,9,0.158424,0.520047,0.0441838,0.670987,3340,216148,0.270228,0.0809275,3.33913,144.142
514,8482,333,885,120,28,26,32,0,0,0,19.5529,22.3091,28.789,0.481486,1.14096,-0.272222,1153.73,0,0.310933,9,0.092174,0.374868,0.046267,0.437389,8482,430494,0.136022,0.0736849,1.84599,130.41
578,15083,849,343,126,34,32,34,0,0,0,23.7774,29.8486,32.5186,0.604508,1.25534,0.866382,3162.78,0,0.380655,9,0.106422,0.598668,0,0.543991,15083,423893,0.209692,0.0674113,3.11063,407.032
642,13861,678,747,130,30,31,32,0,0,0,25.0183,26.3322,30.4956,0.311932,1.05252,-1.84951,1888.58,0,0.21076,9,0.0920196,0.343312,0.0462927,0.385438,13861,425115,0.136251,0.0708704,1.92254,165.84
706,12772,636,853,134,33,29,33,0,0,0,20.102,29.2208,31.7453,0.725773,1.45363,0.296331,2256.26,0,0.263328,9,0.112106,0.366998,0.0467556,0.473395,12772,426204,0.176657,0.078234,2.25806,210.994
770,15708,812,178,137,34,29,35,0,0,0,25.1922,27.9027,32.3478,0.429935,1.10759,2.79497,2373.38,0,0.264203,9,0.0764602,0.420852,0,0.513952,15708,423268,0.151094,0.0761184,1.98498,259.227
834,13422,713,407,140,30,29,33,0,0,0,23.6079,27.2422,30.231,0.499014,1.15394,3.07775,1880.73,0,0.20482,9,0.0934856,0.381658,0.0466785,0.50243,13422,425554,0.140123,0.0789927,1.77387,186.686
